Time,Angle,Distance
13:12:37.13142, 350.09, 0.00, 
13:12:37.13143, 351.37, 0.00, 
13:12:37.13144, 271.87, 3.25, 
13:12:37.13234, 28.36, 970.25, 
13:12:37.13254, 29.67, 969.50, 
13:12:37.13254, 30.91, 972.00, 
13:12:37.13255, 32.25, 978.75, 
13:12:37.13300, 33.52, 985.75, 
13:12:37.13301, 34.77, 993.50, 
13:12:37.13302, 36.16, 1003.50, 
13:12:37.13303, 37.50, 998.75, 
13:12:37.13303, 38.81, 995.25, 
13:12:37.13304, 39.98, 0.00, 
13:12:37.13305, 41.27, 0.00, 
13:12:37.13310, 49.23, 0.00, 
13:12:37.13311, 50.53, 0.00, 
13:12:37.13311, 51.83, 0.00, 
13:12:37.13312, 53.13, 0.00, 
13:12:37.13313, 54.42, 0.00, 
13:12:37.13314, 55.73, 0.00, 
13:12:37.13315, 57.03, 0.00, 
13:12:37.13315, 50.86, 0.00, 
13:12:37.13320, 52.14, 2772.75, 
13:12:37.13321, 53.75, 0.00, 
13:12:37.13322, 62.23, 0.00, 
13:12:37.13323, 63.53, 0.00, 
13:12:37.13324, 64.83, 0.00, 
13:12:37.13324, 58.56, 0.00, 
13:12:37.13325, 59.88, 3589.75, 
13:12:37.13330, 61.19, 0.00, 
13:12:37.13331, 62.52, 3397.50, 
13:12:37.13332, 63.83, 3363.75, 
13:12:37.13332, 65.12, 3315.50, 
13:12:37.13333, 66.41, 3282.75, 
13:12:37.13334, 67.73, 3260.25, 
13:12:37.13335, 69.02, 3223.50, 
13:12:37.13340, 70.34, 3189.50, 
13:12:37.13340, 71.62, 3171.75, 
13:12:37.13341, 72.92, 3148.25, 
13:12:37.13342, 74.27, 3119.50, 
13:12:37.13343, 75.55, 3099.50, 
13:12:37.13344, 84.39, 0.00, 
13:12:37.13345, 85.69, 0.00, 
13:12:37.13345, 79.36, 0.00, 
13:12:37.13350, 80.66, 4167.00, 
13:12:37.13351, 81.94, 4159.50, 
13:12:37.13352, 83.19, 4157.50, 
13:12:37.13353, 85.50, 0.00, 
13:12:37.13353, 87.17, 0.00, 
13:12:37.13354, 88.48, 0.00, 
13:12:37.13355, 298.33, 0.00, 
13:12:37.13400, 299.62, 0.00, 
13:12:37.13401, 300.91, 0.00, 
13:12:37.13402, 302.20, 0.00, 
13:12:37.13402, 303.50, 0.00, 
13:12:37.13403, 304.80, 0.00, 
13:12:37.13404, 306.17, 0.00, 
13:12:37.13405, 307.47, 0.00, 
13:12:37.13410, 308.78, 0.00, 
13:12:37.13410, 310.08, 0.00, 
13:12:37.13411, 311.37, 0.00, 
13:12:37.13412, 312.67, 0.00, 
13:12:37.13413, 313.95, 0.00, 
13:12:37.13414, 315.27, 0.00, 
13:12:37.13415, 316.56, 0.00, 
13:12:37.13415, 318.12, 0.00, 
13:12:37.13420, 319.16, 0.00, 
13:12:37.13421, 320.45, 0.00, 
13:12:37.13422, 321.75, 0.00, 
13:12:37.13423, 323.05, 0.00, 
